ItemId,Eas,Specification,LocalDescription,Outlet,Address,CollDay,Active,Dec-08,Mar-09,Jun-09,Sep-09,Dec-09,Mar-10,Jun-10,Sep-10,Dec-10,Mar-11,Jun-11,Sep-11,Dec-11,Mar-12,Jun-12,Sep-12,Dec-12,Mar-13,Jun-13,Sep-13,Dec-13,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18,Mar-19,Jun-19,Sep-19,Dec-19,Mar-20,Jun-20,
307,Snake beans,"Snake Beans, loose, per Kg","Snake beans, local, 3 medium size bundles, 100vt",Market House, ,0,Y,2.1,1,3,3.1,3.1,4.7,3.8,,,,,,,,3.4,3.09,3.78,3.33,3.33,3.33,3.78,3.68,3.68,3.68,3.68,3.68,5,1.5,3.68,1.6,1.6,5,3.68,3.68,2.85,,1.8,,1.76,3.58,5.87,,5.67,3.99,,,,
308,Spring onion,"Spring onions, loose, per Kg","Spring onion, local, 5 medium size bundles, 100vt",Market House, ,0,Y,2.3,2.3,2.3,2.2,2.2,2.2,1.5,,,,,,,1.4,1,1.26,1.56,1.5,1.5,1.5,1.56,1.49,1.49,1.49,1.49,1.49,1,,1.49,1.2,1.2,1,1.49,1.49,,,1.01,1.45,1.32,1.64,1.44,1.38,2.37,1.16,,,,
309,Sugarcane,"Sugurcane, unit? Weight? Per Kg?","Sugarcane, local, 5 long ones for 1.5m",Market House, ,0,Y,1,1,2.6,2.6,2.6,,4.2,,,,,,,,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Vanilla bean,"Vanilla, loose, per Kg","Vanilla, 1Kg, local",Market House, ,0,Y,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Water kress,"Water kress, per Kg","Water kress, local, 3 medium size bundles for 100-150vt",Market House, ,0,Y,1,1,2.1,2.1,2.1,2.3,1.6,3.3,3.3,3.3,,,,2.6,,0.2,0.32,,,,0.32,0.35,0.35,0.35,0.35,0.35,2.3,,0.35,,,2.3,0.35,0.35,,,3.3,3.3,2.75,3.35,3.28,2.65,1.01,2.88,,,,
499,"Herbs, fresh","Parsley, bunch, per Kg",Parsley,Tebakor Shopping Center, ,0,N,1.5,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, packet in plastic bag",Traverso, ,0,N,4.2,4.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,"Coconut, dried","Coconut, dried, per Kg?","Coconut, dried, 5bundles, medium size, 10-12 fruits, 100-150vt",Market House, ,0,Y,6.2,6.2,20.2,20.9,20.9,12.6,17.9,19.1,19.1,19.1,19,,,20.4,18.21,20.52,20.89,17.49,17.49,17.49,20.89,20.89,20.89,20.89,20.89,20.89,1,28.8,20.89,21.71,21.71,1,20.89,20.89,26.97,2.3,24.62,29.35,22.3,28.12,27.95,17.14,33.25,25.78,25.15,26,,
1082,Passion fruits,"Passion fruits, fresh, local","Passion fruits, three plastics for 100VT",Market House, ,0,Y,4.2,2.6,2.5,2.6,2.6,5.4,3.3,,,,,,,7.2,4,,5,2.63,2.63,2.63,5,3.4,3.4,3.4,3.4,3.4,,,3.4,,,,3.4,3.4,,,,,4.3,5.74,4.15,4.12,4.39,4.75,,,,
1084,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 1 bundle",Market House, ,0,Y,1,1,1,,,,2.3,,,,,,,,,,,,,,,,,,1.98,1.98,2.5,,1.98,0.95,0.95,2.5,,,,,,,,,,,,,,,,
1118,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 5bundles",Market House, ,0,Y,,,,3.5,3.5,,,3,3,3,,,,4.8,0.89,1.61,1.64,1.56,1.56,1.56,1.64,1.66,1.66,1.66,1.66,1.66,2.05,,1.66,,,2.05,1.66,1.66,3.256,1.3,3.56,5.35,7.67,5.29,3.78,6.44,7.15,3.67,,5.71,,
1137,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, cooking, 5 bunchs, medium, 10-12 fruits, 100-150vt",Market House, ,0,Y,,,12.6,12.6,12.6,,8.2,,,,,,,8.6,3.98,9.05,9.6,12.03,12.03,12.03,9.6,9.2,9.2,9.2,9.2,9.2,,,9.2,,,,9.2,9.2,28,,33.12,56.25,40.78,49.3,51.99,30.42,44.37,38.82,5.06,57.98,,
1179,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Au Bon Marche Nambatu, ,0,Y,,,,,,1,,,,,1,,,1.72,1,1,,,,,,,,,,,1,1,,,,1,,,,,1,,,1,,,,,1,,,
1180,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Traverso, ,0,Y,,,,,,1,,,,,1,1,1,,1,,1,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,,,1,1,,,,1,,,
1181,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Tebakor Shopping Center, ,0,Y,,,,,,2.2,,,,,2.004,,,1.72,1.87,1.83,1.98,,,,1.98,1.95,1.95,1.95,1.95,1.95,1.85,1.87,1.95,1.89,1.89,1.85,1.95,1.95,,,,2.15,2.17,,,,,,,2.46,,
1182,Rock melon,"Rock melon, loose, per Kg","Water melon, local",Traverso, ,0,Y,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,1,,,,,1,,,,,1,,,,1,,,,1,1,,
1183,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Au Bon Marche Nambatu, ,0,Y,,,,,,2,2.1,2.07,2.07,2.07,2.004,,,,1.78,1.89,1.93,1.83,1.83,1.83,1.93,1.94,1.94,1.94,1.94,1.94,,1.89,1.94,2.1,1.89,,1.94,1.94,1.98,,2.17,2.14,2.18,,,2.15,2.16,2.16,2.17,1.96,,
1184,Potato,"Potatoes, white, loose, per Kg","White washed potatotes, 1Kg",Traverso, ,0,Y,,,,,,1,1,1,1,1,1,1,1,1,1,,1,,,,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,,,,,
1185,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, bunch wrapped in plastic",Traverso, ,0,Y,,,,,,1,1,0.02,0.02,0.02,1,1,1,,0.022,0.05,0.058,0.076,0.076,0.076,0.058,0.068,0.068,0.068,0.068,0.068,1,,0.068,0.562,0.562,1,0.068,0.068,,1,,0.09,0.34,0.09,1,0.08,0.09,0.09,0.03,0.056,,
1465,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,
1467,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Traverso, ,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,
1470,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
1471,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
1472,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,1,,,
1474,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,Potato,"Potatoes, white, loose, per Kg","Potatoes, white, washed potatoe, loose, per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,0.82,0.588,0.552,,
1478,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,English loaf 30 cm,"English loaf, 30 cm, unsliced","English local loaf, 3 loaves",Market House, ,0,Y,,,,,,,,1.9,1.9,1.9,1.9,,1.9,1.9,,,2.3,,,,2.2,2.4,2.4,2.4,2.4,2.4,2.8,,2.4,1.2,1.2,2.8,2.4,2.4,,,,,,,,,,,,,,
1481,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, loaf shack, 10 loaves",Traverso, ,0,Y,,,,,,,,2.2,2.2,2.2,2.2,,2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,Water kress,"Water kress, per Kg","Water kress, local,5 medium size bundles for 100-150vt",Market House, ,0,Y,,,,,,,,,,3,3.2,,3.2,3.2,,,,,,,,,,,1.569,1.569,2.785,,1.569,,,2.785,,,,,,,,,,,,,,,,
